row,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bin_num,bin_cat,ord_num,ord_cat,dateTime,year,age,elapsed_days,month,hour,nominal_num,nominal_cat
524,-122.23,37.82,52.0,1611,203.0,556.0,179.0,8.7477,500001.0,NEAR BAY,0.0,No,1.0,Very Low,2015-02-06 02:00:00,2019.0,25.0,192.0,4.0,4.0,1.0,Pink
525,-122.24,37.82,52.0,3665,517.0,1470.0,520.0,6.155,398600.0,NEAR BAY,0.0,No,2.0,Low,2016-07-08 05:00:00,2005.0,25.0,204.0,7.0,14.0,0.0,Violet
526,-122.25,37.82,52.0,2474,403.0,1104.0,398.0,5.883,340700.0,NEAR BAY,0.0,No,5.0,Very High,2019-05-04 22:00:00,2017.0,13.0,57.0,8.0,20.0,3.0,Green
527,-122.23,37.76,52.0,3037,516.0,1242.0,518.0,5.2128,289900.0,NEAR BAY,1.0,Yes,1.0,Very Low,2024-09-18 05:00:00,2019.0,44.0,111.0,6.0,9.0,4.0,Red
528,-122.23,37.76,52.0,2269,323.0,805.0,321.0,4.7188,335300.0,NEAR BAY,1.0,Yes,2.0,Low,2023-02-09 05:00:00,2008.0,44.0,82.0,3.0,19.0,1.0,Pink
529,-122.23,37.76,52.0,1316,177.0,378.0,162.0,5.2915,333000.0,NEAR BAY,0.0,No,3.0,Medium,2016-06-16 19:00:00,2007.0,25.0,102.0,2.0,12.0,0.0,Violet
530,-122.24,37.77,52.0,1153,235.0,481.0,223.0,2.6411,241000.0,NEAR BAY,1.0,Yes,1.0,Very Low,2024-02-03 09:00:00,2015.0,14.0,11.0,3.0,18.0,2.0,Blue
531,-122.23,37.77,52.0,772,179.0,409.0,160.0,3.3214,189600.0,NEAR BAY,1.0,Yes,2.0,Low,2025-01-20 00:00:00,2014.0,16.0,61.0,8.0,18.0,1.0,Pink
532,-122.24,37.77,52.0,1711,386.0,885.0,373.0,3.6417,206300.0,NEAR BAY,0.0,No,2.0,Low,2025-03-18 10:00:00,2008.0,28.0,206.0,5.0,16.0,4.0,Red
533,-122.25,37.77,52.0,2650,566.0,1468.0,567.0,3.0161,215700.0,NEAR BAY,0.0,No,3.0,,2016-04-02 00:00:00,2015.0,37.0,10.0,7.0,13.0,4.0,Red
534,-122.25,37.77,52.0,1038,220.0,482.0,215.0,3.1771,210200.0,NEAR BAY,1.0,Yes,3.0,Medium,2023-01-21 20:00:00,2004.0,44.0,93.0,12.0,23.0,0.0,Violet
535,-122.25,37.77,52.0,1527,320.0,825.0,264.0,3.4531,208800.0,NEAR BAY,1.0,Yes,2.0,Low,2016-04-11 03:00:00,2013.0,38.0,23.0,6.0,19.0,4.0,Red
536,-122.25,37.77,52.0,859,157.0,429.0,158.0,4.3098,197900.0,NEAR BAY,1.0,Yes,2.0,Low,2017-05-09 21:00:00,2020.0,39.0,165.0,10.0,9.0,3.0,Green
537,-122.26,37.78,52.0,970,217.0,528.0,208.0,3.3438,201300.0,NEAR BAY,1.0,Yes,4.0,High,2021-10-31 13:00:00,2025.0,41.0,67.0,10.0,10.0,0.0,Violet
538,-122.26,37.78,52.0,1045,239.0,496.0,216.0,2.9213,190800.0,NEAR BAY,1.0,Yes,5.0,Very High,2019-03-22 03:00:00,2011.0,28.0,138.0,7.0,2.0,2.0,Blue
539,-122.27,37.78,52.0,1408,280.0,718.0,265.0,2.6806,207900.0,NEAR BAY,0.0,No,3.0,Medium,2015-03-19 17:00:00,2006.0,13.0,41.0,12.0,14.0,3.0,Green
540,-122.27,37.78,52.0,1222,264.0,630.0,265.0,3.7708,215300.0,NEAR BAY,0.0,No,5.0,Very High,2021-07-15 09:00:00,2021.0,45.0,142.0,4.0,21.0,2.0,Blue
541,-122.27,37.78,45.0,1169,263.0,723.0,286.0,3.9444,212900.0,NEAR BAY,1.0,Yes,1.0,Very Low,2017-07-26 22:00:00,2007.0,45.0,137.0,6.0,20.0,2.0,Blue
542,-122.27,37.78,13.0,2020,535.0,959.0,486.0,5.2601,292700.0,NEAR BAY,1.0,Yes,3.0,Medium,2016-01-08 15:00:00,2006.0,33.0,8.0,12.0,0.0,1.0,Pink
543,-122.28,37.79,30.0,4145,869.0,3668.0,855.0,2.5444,275000.0,NEAR BAY,0.0,No,1.0,Very Low,2018-06-25 08:00:00,2009.0,39.0,208.0,7.0,23.0,4.0,Red
544,-122.3,37.77,42.0,2038,368.0,2037.0,355.0,2.6447,200000.0,NEAR BAY,0.0,No,4.0,High,2018-08-14 05:00:00,2004.0,36.0,205.0,8.0,17.0,4.0,Red
545,-122.28,37.78,29.0,5154,,3741.0,1273.0,2.5762,173400.0,NEAR BAY,0.0,No,5.0,Very High,2025-04-10 02:00:00,2004.0,41.0,146.0,8.0,13.0,4.0,Red
546,-122.29,37.78,42.0,1241,309.0,821.0,300.0,1.9427,102200.0,NEAR BAY,0.0,No,5.0,Very High,2024-12-22 00:00:00,2005.0,29.0,52.0,4.0,17.0,3.0,Green
547,-122.28,37.77,52.0,1468,363.0,870.0,347.0,2.9688,220800.0,NEAR BAY,1.0,Yes,2.0,Low,2024-12-14 09:00:00,2011.0,19.0,214.0,2.0,2.0,1.0,Pink
548,-122.28,37.77,27.0,3997,1073.0,1901.0,966.0,3.75,242800.0,NEAR BAY,0.0,No,1.0,Very Low,2016-08-31 20:00:00,2020.0,28.0,74.0,6.0,10.0,1.0,Pink
549,-122.29,37.76,18.0,2873,763.0,1243.0,663.0,5.1702,265400.0,NEAR BAY,1.0,Yes,1.0,Very Low,2019-08-31 21:00:00,2024.0,37.0,142.0,9.0,2.0,1.0,Pink
550,-122.28,37.78,50.0,1487,306.0,730.0,327.0,2.5139,219000.0,NEAR BAY,1.0,Yes,2.0,Low,2025-09-28 14:00:00,2012.0,25.0,176.0,1.0,14.0,1.0,Pink
551,-122.26,37.77,52.0,1670,350.0,793.0,299.0,2.9732,282100.0,NEAR BAY,1.0,Yes,1.0,Very Low,2022-08-16 12:00:00,2003.0,14.0,39.0,1.0,12.0,3.0,Green
552,-122.27,37.77,52.0,2252,388.0,1033.0,434.0,5.5337,372000.0,NEAR BAY,0.0,No,4.0,High,2017-03-14 08:00:00,2004.0,18.0,25.0,1.0,16.0,4.0,Red
553,-122.27,37.77,52.0,1731,377.0,872.0,363.0,4.1667,225800.0,NEAR BAY,0.0,No,5.0,Very High,2024-03-08 18:00:00,2024.0,29.0,166.0,5.0,10.0,4.0,Red
554,-122.27,37.77,52.0,1710,481.0,849.0,457.0,2.7115,220800.0,NEAR BAY,0.0,No,5.0,Very High,2021-08-02 04:00:00,2010.0,17.0,40.0,1.0,1.0,2.0,Blue
555,-122.27,37.77,52.0,2388,559.0,1121.0,518.0,3.3269,234500.0,NEAR BAY,1.0,Yes,1.0,Very Low,2017-11-04 12:00:00,2006.0,41.0,108.0,12.0,20.0,2.0,Blue
556,-122.25,37.77,52.0,2156,458.0,872.0,445.0,3.2685,254200.0,NEAR BAY,1.0,Yes,5.0,Very High,2024-09-24 11:00:00,2018.0,25.0,115.0,8.0,11.0,4.0,Red
557,-122.26,37.77,52.0,1565,315.0,637.0,297.0,4.7778,351800.0,NEAR BAY,1.0,Yes,4.0,High,2024-08-11 14:00:00,2021.0,43.0,200.0,12.0,2.0,2.0,Blue
558,-122.26,37.77,52.0,1704,371.0,663.0,340.0,4.226,275000.0,NEAR BAY,0.0,No,5.0,Very High,2025-10-29 12:00:00,2013.0,17.0,54.0,1.0,15.0,0.0,Violet
559,-122.26,37.77,52.0,1210,168.0,411.0,172.0,3.3571,405400.0,NEAR BAY,0.0,No,2.0,Low,2017-10-08 05:00:00,2024.0,16.0,101.0,2.0,2.0,2.0,Blue
560,-122.26,37.77,52.0,2097,444.0,915.0,413.0,2.9899,228100.0,NEAR BAY,1.0,Yes,1.0,Very Low,2024-11-14 13:00:00,2002.0,41.0,62.0,11.0,2.0,0.0,Violet
561,-122.26,37.77,52.0,1848,479.0,921.0,477.0,2.875,234000.0,NEAR BAY,1.0,Yes,1.0,Very Low,2017-10-03 18:00:00,2010.0,17.0,67.0,11.0,2.0,0.0,Violet
562,-122.24,37.77,43.0,955,284.0,585.0,266.0,2.3882,162500.0,NEAR BAY,1.0,Yes,5.0,Very High,2023-01-10 19:00:00,2014.0,45.0,67.0,3.0,0.0,2.0,Blue
563,-122.25,37.77,43.0,4329,1110.0,2086.0,1053.0,2.975,243400.0,NEAR BAY,0.0,No,2.0,Low,2022-05-04 19:00:00,2022.0,23.0,74.0,11.0,7.0,2.0,Blue
564,-122.23,37.76,52.0,3011,542.0,1303.0,535.0,5.1039,273800.0,NEAR BAY,0.0,No,5.0,Very High,2020-03-13 12:00:00,2014.0,32.0,79.0,3.0,19.0,2.0,Blue
565,-122.23,37.76,52.0,1049,185.0,374.0,176.0,4.1458,248500.0,NEAR BAY,1.0,Yes,2.0,Low,2019-09-06 20:00:00,2009.0,23.0,86.0,10.0,21.0,1.0,Pink
566,-122.24,37.76,52.0,2504,516.0,979.0,472.0,3.4762,244000.0,NEAR BAY,1.0,Yes,2.0,Low,2021-01-27 19:00:00,2000.0,23.0,105.0,5.0,13.0,1.0,Pink
567,-122.24,37.76,52.0,1846,471.0,827.0,446.0,2.6833,240900.0,NEAR BAY,0.0,No,2.0,Low,2019-11-26 14:00:00,2017.0,21.0,67.0,7.0,19.0,1.0,Pink
568,-122.23,37.76,52.0,1705,246.0,658.0,253.0,5.75,306300.0,NEAR BAY,0.0,No,1.0,Very Low,2015-03-15 05:00:00,2021.0,21.0,21.0,12.0,18.0,2.0,Blue
569,-122.23,37.75,50.0,1542,289.0,654.0,268.0,3.9632,240000.0,NEAR BAY,0.0,No,3.0,Medium,2024-09-01 09:00:00,2016.0,38.0,89.0,2.0,18.0,2.0,Blue
570,-122.24,37.75,45.0,891,,384.0,146.0,4.9489,247100.0,NEAR BAY,0.0,No,5.0,Very High,2018-03-28 20:00:00,2018.0,28.0,215.0,7.0,9.0,3.0,Green
571,-122.24,37.75,27.0,4051,753.0,1499.0,797.0,4.8711,286600.0,NEAR BAY,0.0,No,2.0,Low,2021-03-20 22:00:00,2011.0,28.0,25.0,9.0,10.0,4.0,Red
572,-122.24,37.76,52.0,2646,581.0,1128.0,522.0,3.0718,266700.0,NEAR BAY,0.0,No,2.0,Low,2019-02-07 15:00:00,2002.0,31.0,22.0,11.0,23.0,3.0,Green
573,-122.24,37.76,49.0,2428,525.0,1110.0,492.0,3.6719,229800.0,NEAR BAY,0.0,No,3.0,Medium,2025-06-13 17:00:00,2006.0,14.0,57.0,5.0,5.0,4.0,Red
574,-122.24,37.76,52.0,2567,436.0,1119.0,415.0,4.6094,229300.0,NEAR BAY,1.0,Yes,3.0,Medium,2018-08-04 17:00:00,2017.0,36.0,72.0,12.0,7.0,4.0,Red
575,-122.24,37.73,21.0,7031,1249.0,2930.0,1235.0,4.5213,228400.0,NEAR BAY,1.0,Yes,1.0,Very Low,2019-01-10 01:00:00,2000.0,31.0,195.0,11.0,7.0,1.0,Pink
576,-122.25,37.74,25.0,1914,365.0,897.0,390.0,4.4562,206200.0,NEAR BAY,0.0,No,5.0,Very High,2016-02-17 12:00:00,2001.0,25.0,217.0,9.0,17.0,2.0,Blue
577,-122.24,37.72,5.0,18634,2885.0,7427.0,2718.0,7.611,350700.0,NEAR BAY,1.0,Yes,5.0,Very High,2023-08-26 20:00:00,2023.0,18.0,123.0,7.0,7.0,0.0,Violet
578,-122.27,37.73,31.0,5785,1379.0,2973.0,1312.0,3.2689,231000.0,NEAR BAY,1.0,Yes,4.0,High,2025-12-15 22:00:00,2022.0,19.0,55.0,2.0,11.0,2.0,Blue
579,-122.25,37.76,52.0,2876,648.0,1340.0,632.0,3.567,252900.0,NEAR BAY,0.0,No,5.0,Very High,2017-12-05 17:00:00,2019.0,17.0,31.0,11.0,18.0,3.0,Green
580,-122.27,37.74,28.0,6909,1554.0,2974.0,1484.0,3.6875,353900.0,NEAR BAY,,No,4.0,High,2017-06-18 21:00:00,2018.0,15.0,206.0,4.0,20.0,4.0,Red
581,-122.27,37.77,23.0,5679,1270.0,2690.0,1151.0,4.7695,291700.0,NEAR BAY,1.0,Yes,1.0,Very Low,2024-07-23 01:00:00,2019.0,19.0,176.0,4.0,0.0,2.0,Blue
582,-122.28,37.75,20.0,1156,365.0,583.0,326.0,3.1972,100000.0,NEAR BAY,0.0,No,2.0,Low,2024-09-17 16:00:00,2015.0,33.0,36.0,9.0,15.0,4.0,Red
583,-122.06,37.77,12.0,14316,2045.0,5781.0,2007.0,7.2634,341600.0,NEAR BAY,1.0,Yes,1.0,Very Low,2023-12-14 20:00:00,2009.0,25.0,199.0,7.0,20.0,0.0,Violet
584,-122.06,37.73,5.0,3596,467.0,1738.0,512.0,7.0568,412500.0,NEAR BAY,0.0,No,3.0,Medium,2023-11-24 02:00:00,2015.0,40.0,152.0,9.0,21.0,1.0,Pink
585,-122.06,37.71,36.0,3541,570.0,1478.0,529.0,4.635,248600.0,NEAR BAY,1.0,Yes,2.0,Low,2021-02-28 23:00:00,2011.0,36.0,33.0,9.0,14.0,3.0,Green
586,-122.07,37.71,40.0,1808,302.0,746.0,270.0,5.3015,254900.0,NEAR BAY,1.0,Yes,2.0,Low,2023-10-11 01:00:00,2013.0,28.0,34.0,3.0,7.0,4.0,Red
587,-122.07,37.71,36.0,2879,480.0,1235.0,455.0,4.9801,241500.0,NEAR BAY,1.0,Yes,2.0,Low,2022-08-08 06:00:00,2021.0,25.0,161.0,5.0,9.0,4.0,Red
588,-122.07,37.72,26.0,3204,477.0,1411.0,484.0,5.4834,295200.0,NEAR BAY,0.0,No,4.0,High,2022-01-06 10:00:00,2000.0,40.0,52.0,7.0,22.0,1.0,Pink
589,-122.08,37.72,31.0,3866,531.0,1368.0,521.0,6.187,340400.0,NEAR BAY,0.0,No,2.0,Low,2024-10-31 21:00:00,2013.0,14.0,11.0,8.0,21.0,3.0,Green
590,-122.08,37.72,32.0,2476,368.0,1048.0,367.0,5.6194,274700.0,NEAR BAY,0.0,No,4.0,High,2022-12-18 14:00:00,2022.0,36.0,207.0,9.0,10.0,3.0,Green
591,-122.08,37.71,35.0,2211,350.0,1004.0,365.0,5.4639,238600.0,NEAR BAY,0.0,No,1.0,Very Low,2020-11-19 04:00:00,2005.0,38.0,100.0,6.0,8.0,2.0,Blue
592,-122.09,37.71,35.0,2663,387.0,1086.0,367.0,5.1498,266400.0,NEAR BAY,0.0,No,5.0,Very High,,2005.0,29.0,43.0,2.0,3.0,4.0,Red
593,-122.1,37.72,30.0,2599,366.0,922.0,350.0,5.8382,330200.0,NEAR BAY,1.0,Yes,2.0,Low,2022-06-16 18:00:00,2017.0,23.0,118.0,10.0,13.0,3.0,Green
594,-122.11,37.71,36.0,4569,824.0,1950.0,819.0,4.65,206800.0,NEAR BAY,0.0,No,2.0,Low,2024-10-02 20:00:00,2006.0,30.0,12.0,7.0,19.0,2.0,Blue
595,-122.1,37.7,25.0,2973,622.0,1413.0,595.0,4.3819,209200.0,NEAR BAY,0.0,No,4.0,High,2025-09-28 09:00:00,2020.0,22.0,200.0,11.0,6.0,0.0,Violet
596,-122.1,37.69,30.0,3115,625.0,1444.0,568.0,3.7222,195800.0,NEAR BAY,1.0,Yes,2.0,Low,2025-02-10 17:00:00,2013.0,19.0,146.0,3.0,4.0,2.0,Blue
597,-122.09,37.71,31.0,1843,282.0,749.0,269.0,5.2855,253500.0,NEAR BAY,1.0,Yes,1.0,Very Low,2019-11-06 08:00:00,2003.0,30.0,70.0,12.0,8.0,3.0,Green
598,-122.09,37.7,31.0,2053,336.0,867.0,329.0,4.3375,241800.0,NEAR BAY,1.0,Yes,2.0,Low,2018-04-19 17:00:00,2014.0,29.0,186.0,4.0,11.0,2.0,Blue
599,-122.1,37.71,27.0,6740,1073.0,2723.0,1035.0,5.2131,252500.0,NEAR BAY,1.0,Yes,2.0,Low,2017-02-25 06:00:00,2010.0,43.0,132.0,9.0,11.0,4.0,Red
600,-122.09,37.7,30.0,1751,269.0,731.0,263.0,6.005,263900.0,NEAR BAY,0.0,No,4.0,High,2015-02-13 00:00:00,2005.0,27.0,186.0,11.0,23.0,4.0,Red
601,-122.08,37.71,38.0,1663,295.0,781.0,301.0,5.0519,227000.0,NEAR BAY,1.0,Yes,1.0,Very Low,2020-05-07 12:00:00,2016.0,16.0,21.0,7.0,10.0,3.0,Green
602,-122.08,37.71,38.0,3716,657.0,1784.0,652.0,4.8237,220900.0,NEAR BAY,0.0,No,2.0,Low,2021-08-01 05:00:00,2014.0,42.0,159.0,3.0,22.0,0.0,Violet
603,-122.08,37.7,32.0,2718,447.0,1156.0,410.0,5.2497,259300.0,NEAR BAY,0.0,No,1.0,Very Low,2017-11-09 19:00:00,2002.0,29.0,187.0,5.0,8.0,1.0,Pink
604,-122.07,37.7,39.0,1420,272.0,645.0,277.0,4.125,232500.0,NEAR BAY,0.0,No,3.0,Medium,2019-05-14 21:00:00,2022.0,40.0,47.0,9.0,17.0,2.0,Blue
605,-122.06,37.7,37.0,1893,310.0,821.0,315.0,4.6005,231600.0,NEAR BAY,0.0,No,3.0,Medium,2016-11-21 22:00:00,2008.0,14.0,43.0,9.0,0.0,4.0,Red
606,-122.06,37.7,33.0,3906,790.0,1912.0,770.0,3.5187,209400.0,NEAR BAY,1.0,Yes,2.0,Low,2020-03-31 16:00:00,2024.0,26.0,106.0,12.0,8.0,2.0,Blue
607,-122.07,37.7,32.0,3400,736.0,1487.0,694.0,3.0,223200.0,NEAR BAY,1.0,Yes,5.0,Very High,2022-07-05 14:00:00,2015.0,42.0,196.0,11.0,22.0,0.0,Violet
608,-122.08,37.7,25.0,3402,758.0,1645.0,710.0,3.4934,209900.0,NEAR BAY,1.0,Yes,1.0,Very Low,2021-01-14 07:00:00,2000.0,20.0,34.0,5.0,10.0,2.0,Blue
609,-122.09,37.7,33.0,4413,1107.0,2239.0,1051.0,2.9861,208200.0,NEAR BAY,0.0,No,5.0,Very High,2016-04-18 11:00:00,2023.0,35.0,82.0,4.0,13.0,1.0,Pink
610,-122.07,37.69,29.0,2304,618.0,1021.0,552.0,2.5362,203800.0,NEAR BAY,1.0,Yes,3.0,Medium,2021-05-16 01:00:00,2025.0,43.0,98.0,5.0,7.0,3.0,Green
611,-122.08,37.69,36.0,2350,499.0,1105.0,467.0,3.3021,195700.0,NEAR BAY,1.0,Yes,2.0,Low,2019-05-16 03:00:00,2006.0,16.0,75.0,6.0,14.0,3.0,Green
612,-122.07,37.69,31.0,5914,1309.0,2999.0,1295.0,3.0964,190500.0,NEAR BAY,0.0,No,3.0,Medium,2022-04-02 20:00:00,2011.0,44.0,41.0,10.0,0.0,1.0,Pink
613,-122.08,37.69,43.0,1575,324.0,740.0,284.0,2.8512,181000.0,NEAR BAY,0.0,No,2.0,Low,2015-05-09 18:00:00,2022.0,29.0,133.0,7.0,11.0,2.0,Blue
614,-122.08,37.69,42.0,1414,274.0,629.0,244.0,3.3478,184900.0,NEAR BAY,1.0,Yes,1.0,Very Low,2017-05-08 07:00:00,2012.0,29.0,193.0,11.0,8.0,1.0,Pink
615,-122.08,37.68,37.0,848,202.0,314.0,205.0,2.3958,190800.0,NEAR BAY,1.0,Yes,3.0,Medium,2025-01-16 15:00:00,2025.0,15.0,0.0,5.0,0.0,4.0,Red
616,-122.08,37.68,15.0,3051,685.0,1479.0,668.0,3.5295,242200.0,NEAR BAY,0.0,No,4.0,High,2015-06-09 16:00:00,2023.0,15.0,56.0,12.0,19.0,4.0,Red
617,-122.09,37.69,20.0,4296,817.0,1732.0,800.0,4.8036,188300.0,NEAR BAY,1.0,Yes,4.0,High,2016-04-14 15:00:00,2001.0,21.0,156.0,7.0,20.0,1.0,Pink
618,-122.15,37.74,52.0,2898,557.0,1338.0,550.0,3.851,183500.0,NEAR BAY,0.0,No,3.0,Medium,2018-12-12 18:00:00,2010.0,20.0,109.0,8.0,18.0,2.0,Blue
619,-122.14,37.74,52.0,1071,201.0,440.0,192.0,4.0662,204200.0,NEAR BAY,1.0,Yes,5.0,Very High,2020-01-30 02:00:00,2010.0,44.0,8.0,10.0,22.0,2.0,Blue
620,-122.14,37.73,51.0,2619,403.0,922.0,393.0,4.6042,251900.0,NEAR BAY,1.0,Yes,4.0,High,2016-03-01 10:00:00,2021.0,28.0,103.0,5.0,18.0,0.0,Violet
621,-122.15,37.74,49.0,1494,316.0,611.0,288.0,2.2,187500.0,NEAR BAY,1.0,Yes,3.0,Medium,2024-08-03 20:00:00,2017.0,37.0,183.0,4.0,12.0,0.0,Violet
622,-122.16,37.73,52.0,2260,416.0,994.0,412.0,4.1164,198200.0,NEAR BAY,,No,3.0,Medium,2015-12-01 04:00:00,2013.0,15.0,174.0,11.0,21.0,2.0,Blue
623,-122.15,37.74,52.0,1394,223.0,545.0,230.0,3.95,219000.0,NEAR BAY,0.0,No,3.0,Medium,2016-12-30 12:00:00,2012.0,22.0,66.0,9.0,21.0,3.0,Green
624,-122.15,37.73,52.0,1028,129.0,317.0,143.0,4.9135,275000.0,NEAR BAY,1.0,Yes,4.0,High,2021-08-18 13:00:00,2006.0,28.0,109.0,8.0,1.0,2.0,Blue
625,-122.15,37.73,45.0,3758,819.0,1573.0,736.0,2.8355,245400.0,NEAR BAY,1.0,Yes,5.0,Very High,2020-10-25 13:00:00,2023.0,33.0,16.0,10.0,3.0,2.0,Blue
626,-122.17,37.73,46.0,2163,470.0,925.0,435.0,3.25,177500.0,NEAR BAY,0.0,No,3.0,Medium,2015-10-06 20:00:00,2022.0,44.0,30.0,10.0,17.0,1.0,Pink
627,-122.16,37.73,49.0,1699,408.0,768.0,385.0,2.8301,171600.0,NEAR BAY,0.0,No,1.0,Very Low,2022-03-03 00:00:00,2018.0,39.0,139.0,9.0,9.0,2.0,Blue
628,-122.17,37.73,52.0,1555,289.0,620.0,292.0,3.7159,183300.0,NEAR BAY,1.0,Yes,3.0,Medium,2017-07-06 05:00:00,2018.0,32.0,2.0,9.0,5.0,2.0,Blue
629,-122.16,37.73,52.0,1114,206.0,425.0,207.0,2.5625,175000.0,NEAR BAY,0.0,No,1.0,Very Low,2017-07-06 05:00:00,2017.0,37.0,75.0,10.0,19.0,1.0,Pink
630,-122.18,37.72,45.0,1498,313.0,1003.0,305.0,3.8047,156700.0,NEAR BAY,1.0,Yes,,Medium,2018-02-03 15:00:00,2025.0,27.0,210.0,7.0,20.0,4.0,Red
631,-122.18,37.71,45.0,726,147.0,519.0,135.0,3.375,157500.0,NEAR BAY,0.0,No,5.0,Very High,2018-08-17 19:00:00,2021.0,29.0,97.0,2.0,1.0,0.0,Violet
632,-122.17,37.71,38.0,890,200.0,481.0,198.0,3.244,179800.0,NEAR BAY,0.0,No,4.0,High,2015-04-14 14:00:00,2015.0,26.0,57.0,9.0,18.0,2.0,Blue
633,-122.18,37.7,36.0,2639,533.0,1209.0,519.0,4.0268,205500.0,NEAR BAY,1.0,Yes,4.0,High,2020-03-16 12:00:00,2001.0,44.0,10.0,9.0,5.0,0.0,Violet
634,-122.18,37.7,35.0,2562,554.0,1398.0,525.0,3.3906,178900.0,NEAR BAY,0.0,No,1.0,Very Low,2019-12-06 11:00:00,2005.0,29.0,9.0,3.0,3.0,1.0,Pink
635,-122.19,37.71,36.0,361,69.0,158.0,58.0,5.5461,262500.0,NEAR BAY,1.0,Yes,1.0,Very Low,2019-08-19 02:00:00,2020.0,24.0,121.0,3.0,14.0,2.0,Blue
636,-122.17,37.72,42.0,3008,659.0,1817.0,664.0,3.371,165000.0,NEAR BAY,1.0,Yes,5.0,Very High,2022-06-21 09:00:00,2025.0,22.0,0.0,6.0,17.0,2.0,Blue
637,-122.17,37.72,46.0,1369,284.0,766.0,289.0,3.5313,159700.0,NEAR BAY,0.0,No,4.0,High,2025-09-28 21:00:00,2007.0,15.0,36.0,2.0,0.0,1.0,Pink
638,-122.17,37.72,5.0,1692,398.0,814.0,328.0,3.663,158300.0,NEAR BAY,0.0,No,,Very High,2016-06-30 07:00:00,2006.0,28.0,179.0,6.0,18.0,1.0,Pink
639,-122.16,37.72,38.0,1007,245.0,618.0,239.0,2.875,144800.0,NEAR BAY,0.0,No,1.0,Very Low,2024-05-12 08:00:00,2010.0,31.0,64.0,7.0,2.0,1.0,Pink
640,-122.17,37.72,43.0,3783,814.0,2139.0,789.0,4.0202,166300.0,NEAR BAY,0.0,No,1.0,Very Low,2022-04-25 13:00:00,2009.0,45.0,109.0,2.0,3.0,0.0,Violet
641,-122.16,37.71,37.0,1507,242.0,632.0,253.0,4.5553,191000.0,NEAR BAY,1.0,Yes,,Very High,2017-07-26 03:00:00,2010.0,35.0,105.0,10.0,3.0,0.0,Violet
642,-122.16,37.71,36.0,666,132.0,366.0,134.0,3.4643,175000.0,NEAR BAY,0.0,No,5.0,Very High,2022-03-29 10:00:00,2019.0,45.0,16.0,7.0,18.0,2.0,Blue
643,-122.16,37.72,10.0,2229,601.0,877.0,485.0,3.3431,137500.0,NEAR BAY,0.0,No,3.0,Medium,2022-04-12 18:00:00,2019.0,16.0,31.0,2.0,16.0,3.0,Green
644,-122.15,37.73,28.0,2215,587.0,830.0,573.0,2.1898,141700.0,NEAR BAY,0.0,No,3.0,Medium,2015-03-28 14:00:00,2012.0,23.0,23.0,3.0,7.0,1.0,Pink
645,-122.15,37.72,31.0,1616,372.0,739.0,379.0,2.9097,210900.0,NEAR BAY,0.0,No,2.0,Low,2025-03-16 23:00:00,2020.0,12.0,110.0,1.0,12.0,4.0,Red
646,-122.15,37.72,47.0,1190,251.0,540.0,266.0,3.375,198300.0,NEAR BAY,0.0,No,2.0,Low,2024-12-02 03:00:00,2014.0,29.0,43.0,7.0,9.0,1.0,Pink
647,-122.15,37.72,29.0,4169,1047.0,2024.0,962.0,2.8125,157400.0,NEAR BAY,0.0,No,1.0,Very Low,2022-08-22 07:00:00,2018.0,34.0,180.0,10.0,13.0,1.0,Pink
648,-122.14,37.73,52.0,2024,320.0,823.0,334.0,5.0,264700.0,NEAR BAY,1.0,Yes,3.0,Medium,2016-08-14 06:00:00,2010.0,45.0,123.0,8.0,21.0,1.0,Pink
649,-122.14,37.73,38.0,1723,394.0,711.0,353.0,3.0673,218400.0,NEAR BAY,0.0,No,2.0,Low,2022-12-05 15:00:00,2002.0,30.0,192.0,5.0,18.0,1.0,Pink
650,-122.14,37.73,43.0,2264,390.0,931.0,368.0,3.8125,235100.0,NEAR BAY,1.0,Yes,4.0,High,2016-01-01 21:00:00,2025.0,24.0,161.0,4.0,11.0,2.0,Blue
651,-122.13,37.73,33.0,1996,268.0,686.0,270.0,6.9096,341800.0,NEAR BAY,0.0,No,2.0,Low,2015-05-08 02:00:00,2025.0,21.0,120.0,3.0,10.0,1.0,Pink
652,-122.13,37.72,26.0,2862,394.0,1030.0,397.0,7.912,367300.0,NEAR BAY,1.0,Yes,1.0,Very Low,2017-06-28 12:00:00,2011.0,32.0,167.0,5.0,22.0,2.0,Blue
653,-122.13,37.72,35.0,2183,383.0,976.0,392.0,3.8393,243500.0,NEAR BAY,1.0,Yes,5.0,Very High,2021-08-04 17:00:00,2005.0,23.0,27.0,10.0,16.0,0.0,Violet
654,-122.12,37.71,35.0,1037,207.0,552.0,210.0,4.0,167900.0,NEAR BAY,0.0,No,2.0,Low,2019-07-16 10:00:00,2006.0,28.0,46.0,8.0,8.0,4.0,Red
655,-122.13,37.72,25.0,1134,153.0,340.0,171.0,6.5095,371200.0,NEAR BAY,1.0,Yes,3.0,Medium,2018-07-12 02:00:00,2016.0,43.0,97.0,1.0,14.0,0.0,Violet
656,-122.14,37.72,39.0,786,132.0,288.0,132.0,3.5156,218900.0,NEAR BAY,0.0,No,5.0,Very High,2025-08-16 18:00:00,2014.0,31.0,181.0,7.0,16.0,3.0,Green
